Latitude,Longitude,Region,Year,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_%,Area_acres,Seed_Type,Seed_Cost (LKR),Fertilizer_Cost (LKR),Pesticide_Cost (LKR),Labor_Cost (LKR),Water_Cost (LKR),Machinery_Cost (LKR),Other_Costs (LKR),Total_Cost (LKR),Yield_kg,Cost_per_kg (LKR)
8.3414,80.3789,Anuradhapura,2020,Maha,Clay,1799.44,28.27,76.66,3.51,BG358,9958.98,15942.07,4231.13,29613.01,5326.03,7781.85,3249.19,77017.51,7671.69,10.04
9.7742,80.1549,Jaffna,2020,Yala,Sandy Loam,1062.51,26.59,84.33,0.82,BG352,3498.8,8145.3,5826.01,29750.17,4766.26,10854.96,2398.81,65789.62,2669.11,24.65
7.4312,81.6038,Ampara,2020,Maha,Silt,1715.35,31.03,74.95,3.38,BG300,7666.2,9952.4,4260.34,30432.54,5494.48,7157.34,1036.15,65713.51,12971.18,5.07
7.9036,80.9618,Polonnaruwa,2020,Yala,Silt,1554.72,26.37,85.35,2.37,BG352,8755.26,18204.18,2847.98,28147.07,5361.41,18442.04,1862.96,83976.53,7434.82,11.3
7.6897,81.7296,Batticaloa,2020,Maha,Silt,1841.83,29.66,72.3,4.37,BG300,8059.7,8812.02,4831.34,25870.76,3408.63,12957.91,2938.79,66210.7,16957.94,3.9
7.3322,81.7353,Ampara,2020,Yala,Loam,1892.7,26.07,79.28,4.84,At306,6633.23,16130.51,3247.46,30479.83,6864.61,13776.85,4904.06,81287.65,8892.46,9.14
7.9475,80.9244,Polonnaruwa,2020,Yala,Silt,1343.02,30.44,74.44,1.95,BG300,8936.29,16746.34,2381.6,23574.04,3145.85,13251.57,3649.74,70922.44,4749.32,14.93
7.5104,80.4228,Kurunegala,2020,Yala,Sandy Loam,1168.06,28.78,89.39,4.39,BG300,8719.5,11094.83,2683.55,28372.86,7646.88,14237.92,3286.45,75601.95,15333.76,4.93
7.5244,80.4217,Kurunegala,2020,Maha,Silt,1280.57,28.27,78.51,2.78,BG358,4696.87,9378.04,4442.48,20772.61,5906.19,9006.72,2924.56,57192.65,5320.95,10.75
8.2963,80.4888,Anuradhapura,2020,Maha,Silt,1896.12,30.2,83.3,1.29,At306,9400.88,13025.25,3532.55,25378.35,3234.83,9161.68,3952.13,66851.27,4033.75,16.57
8.0641,81.0743,Polonnaruwa,2020,Maha,Sandy Loam,1504.91,26.94,71.27,4.95,At306,5256.48,17718.49,3018.56,28630.05,6801.14,14743.3,2886.3,78878.0,12709.18,6.21
7.7582,81.717,Batticaloa,2020,Yala,Sandy Loam,1211.29,27.23,79.97,2.39,BG352,9403.92,12348.73,4322.35,27645.29,3065.47,15625.99,1712.14,75046.03,5083.67,14.76
9.7604,80.0548,Jaffna,2020,Yala,Sandy Loam,1758.78,31.88,84.66,2.94,BG300,7132.43,14100.33,3190.19,26300.44,6444.43,18353.2,3545.17,79588.43,6327.34,12.58
7.7295,81.66,Batticaloa,2020,Maha,Silt,2199.87,27.25,83.05,1.57,BG352,3696.09,10918.07,4889.07,32113.93,7151.1,12163.39,3672.34,74013.96,3838.53,19.28
8.3909,80.3592,Anuradhapura,2020,Yala,Clay,2069.87,31.33,81.23,3.97,BG352,6456.57,14272.79,3710.16,15508.38,3539.46,7408.58,3545.64,54070.29,11587.86,4.67
8.3968,80.5431,Anuradhapura,2021,Yala,Silt,2321.31,32.1,70.58,4.22,At306,3902.09,12021.43,4974.03,18215.2,7089.84,17817.74,3029.87,66062.97,10260.86,6.44
9.6228,80.1075,Jaffna,2021,Yala,Loam,2310.55,31.07,72.41,4.56,BG300,3465.11,14407.61,2568.55,15234.13,5110.17,10835.53,2944.0,54719.5,8646.79,6.33
7.9315,81.0667,Polonnaruwa,2021,Maha,Loam,1930.46,30.93,74.26,1.11,BG300,3101.81,12207.05,4359.67,22844.88,5187.37,18754.06,2393.02,68875.84,3911.68,17.61
8.072,81.098,Polonnaruwa,2021,Maha,Clay,1197.35,31.01,88.18,1.31,BG352,4662.8,19656.74,2723.91,32087.7,5461.39,10214.0,4483.0,79180.15,3841.7,20.61
9.6421,80.0857,Jaffna,2021,Yala,Loam,1360.22,26.53,72.58,1.08,BG300,4063.32,9665.93,4563.5,18637.6,4728.34,18658.25,2895.85,63547.91,2353.43,27.0
8.3092,80.4222,Anuradhapura,2021,Maha,Sandy Loam,1525.94,26.23,71.57,2.29,BG358,3929.01,14810.49,4757.86,31011.73,4000.75,9177.27,1418.27,69378.24,7681.22,9.03
8.4234,80.3863,Anuradhapura,2021,Yala,Loam,2266.82,28.23,86.58,0.67,BG352,7173.89,10760.11,2482.27,16539.06,6481.44,11418.37,3899.07,57884.92,1670.74,34.65
7.7796,81.681,Batticaloa,2021,Maha,Clay,1738.94,26.08,79.37,0.75,At402,3831.73,9410.31,4596.84,29920.9,5916.84,19508.24,2499.48,75255.76,2783.19,27.04
9.6296,80.0319,Jaffna,2021,Yala,Clay,1363.71,27.88,77.55,0.59,BG358,5254.55,10537.38,3309.99,17395.24,7452.64,14716.7,3716.41,62961.25,1708.98,36.84
7.3438,81.7263,Ampara,2021,Maha,Loam,2339.64,26.44,87.67,2.52,At402,6573.03,15519.11,5705.53,15382.32,5384.22,15940.39,3890.83,68780.49,5281.31,13.02
7.9557,80.9139,Polonnaruwa,2021,Yala,Silt,2394.29,31.81,89.3,1.06,At402,8116.07,19260.09,2724.93,16329.93,6705.6,14468.15,4367.32,71251.63,3762.56,18.94
7.9364,80.9424,Polonnaruwa,2021,Yala,Loam,2460.23,32.78,84.99,1.09,At402,8307.84,8295.04,2088.49,21472.2,5443.22,17015.3,3733.18,66247.08,2618.16,25.3
8.0878,80.9231,Polonnaruwa,2021,Maha,Loam,1302.44,27.15,73.29,4.17,BG300,7656.38,14276.79,3435.32,32544.01,4962.23,17615.79,2756.54,83000.95,11750.62,7.06
7.307,81.7526,Ampara,2021,Yala,Sandy Loam,1211.2,30.36,85.63,3.1,At306,4028.74,17733.49,4543.82,22763.31,6370.65,10378.76,2380.77,69034.51,7561.24,9.13
8.019,81.0648,Polonnaruwa,2021,Yala,Clay,1665.63,32.08,73.54,3.62,At306,8866.81,19335.37,4732.99,24943.5,6089.24,18295.76,3282.44,84606.88,13930.08,6.07
8.45,80.381,Anuradhapura,2021,Maha,Clay,1442.95,26.96,83.03,3.82,BG358,5209.39,15737.99,3580.52,29264.14,3996.08,18572.8,2149.64,78246.13,7364.2,10.63
7.806,81.8319,Batticaloa,2021,Yala,Clay,1388.95,29.01,87.45,4.29,BG352,4302.71,17631.72,3832.75,24659.38,3667.4,8047.82,3911.76,66046.46,11845.0,5.58
8.3678,80.3532,Anuradhapura,2021,Maha,Sandy Loam,2285.77,32.34,75.54,4.93,At306,3984.98,10424.19,2736.9,32879.79,6271.46,8977.36,2761.29,68266.57,9779.25,6.98
7.676,81.7305,Batticaloa,2021,Yala,Silt,2034.29,30.74,74.31,3.46,BG300,5757.05,15814.8,2426.37,28156.91,7997.07,7626.76,4908.7,72501.48,12856.18,5.64
7.418,80.4075,Kurunegala,2021,Maha,Loam,2035.01,27.41,80.72,0.94,BG358,6152.6,17073.96,3390.29,28298.23,6977.25,19053.31,1938.57,82682.84,2007.2,41.19
7.4538,80.3384,Kurunegala,2021,Maha,Silt,2002.32,30.34,79.27,2.21,At306,9043.34,14228.98,3916.73,15512.84,4706.24,11942.54,2595.29,62106.3,6572.38,9.45
8.2648,80.539,Anuradhapura,2021,Yala,Loam,1308.53,26.85,82.3,3.99,At306,7507.33,14363.63,2167.8,34369.78,6993.57,10806.69,4919.88,81332.44,12294.51,6.62
7.5365,80.3084,Kurunegala,2021,Yala,Silt,2341.29,27.34,76.47,1.52,At306,5484.97,8833.09,4076.24,16352.25,7001.78,10038.26,3160.05,55706.8,4912.53,11.34
8.0537,80.968,Polonnaruwa,2021,Yala,Sandy Loam,1852.46,26.66,77.35,1.69,At306,4707.93,19676.13,3572.39,32840.93,6155.69,17332.55,3010.55,87449.98,4873.18,17.95
7.3218,81.6688,Ampara,2021,Maha,Silt,1814.04,26.99,86.04,0.84,At402,9908.21,17266.94,2794.86,15110.44,7077.31,16189.15,3916.03,72805.48,1648.83,44.16
9.6718,80.074,Jaffna,2021,Maha,Silt,1182.25,27.38,87.74,3.41,BG358,5001.35,17791.36,5445.48,31930.29,7594.63,10279.13,4020.17,81983.49,12454.67,6.58
7.4408,81.7752,Ampara,2021,Maha,Clay,1292.86,31.06,75.62,0.61,BG358,7518.31,10125.33,5761.83,34078.57,7574.32,11812.06,1061.83,78788.89,1672.62,47.11
7.326,81.6907,Ampara,2022,Maha,Loam,2361.35,27.75,78.21,3.9,BG358,4601.59,8923.76,3159.01,18224.43,7648.49,17505.56,3533.62,64339.38,13915.51,4.62
9.608,80.108,Jaffna,2022,Yala,Clay,2173.58,29.97,84.77,4.45,BG300,5828.98,11924.4,4670.37,31156.92,6811.43,17371.58,2742.33,81141.68,9186.85,8.83
7.4835,80.4476,Kurunegala,2022,Yala,Silt,2344.5,26.09,71.71,1.44,At402,3185.73,10177.23,4332.17,23428.49,7463.36,17626.77,2367.27,68099.87,3794.87,17.95
7.3927,81.6469,Ampara,2022,Yala,Clay,1027.59,32.4,72.36,3.09,BG352,4918.39,14650.14,4605.68,31594.84,4032.11,7142.95,1547.54,69291.69,11502.7,6.02
7.2686,81.6193,Ampara,2022,Maha,Clay,1362.84,26.09,79.38,1.86,At402,7188.5,11566.85,3199.68,29863.86,3240.71,18737.63,4409.06,78541.9,5775.46,13.6
9.7045,80.0397,Jaffna,2022,Yala,Silt,2023.93,27.69,84.28,4.2,At306,8627.71,14630.01,4080.68,17857.52,6876.73,10528.32,2986.78,65156.3,8796.57,7.41
8.0358,80.9105,Polonnaruwa,2022,Maha,Loam,1944.34,26.38,84.97,1.93,BG300,3000.94,14133.55,2187.41,20523.39,6534.88,7814.97,4357.35,57560.13,4522.01,12.73
7.3693,81.6691,Ampara,2022,Yala,Clay,1452.07,31.23,80.05,1.54,At306,9297.02,12606.69,4174.21,33129.44,6121.19,8519.67,4759.33,78862.97,3906.66,20.19
7.364,80.3828,Kurunegala,2022,Yala,Clay,2315.15,28.39,86.43,1.0,BG358,8925.17,9529.86,3589.15,30945.91,3749.59,9980.27,3889.01,71049.03,3210.52,22.13
7.9872,80.9058,Polonnaruwa,2022,Yala,Sandy Loam,1812.85,32.11,84.64,4.13,At306,7611.48,16307.32,5396.78,19993.36,5447.12,9875.72,4950.67,70470.57,7792.23,9.04
7.5435,80.309,Kurunegala,2022,Maha,Silt,2191.3,26.65,81.76,2.66,BG300,7496.28,8778.24,4319.94,26229.69,5803.3,14845.34,3705.87,71788.64,6366.99,11.28
7.3029,81.6247,Ampara,2022,Yala,Silt,1132.9,27.54,81.96,3.81,BG358,9988.43,19197.36,4570.26,23424.96,6180.89,17213.47,1473.34,81868.52,13897.22,5.89
8.3864,80.4834,Anuradhapura,2022,Yala,Sandy Loam,1130.38,29.76,81.74,3.85,BG352,6021.62,9530.96,3135.1,22261.65,6229.59,14420.12,2424.39,64996.46,12060.91,5.39
7.9311,81.0914,Polonnaruwa,2022,Maha,Clay,2409.25,32.26,81.96,4.65,At306,3619.45,10351.79,2180.91,21506.61,4943.39,10527.54,4314.95,57158.15,11243.96,5.08
8.3387,80.5401,Anuradhapura,2022,Maha,Loam,1384.8,30.58,73.96,3.04,At402,6247.53,19664.06,4434.11,21990.13,3570.48,8966.21,1901.27,66275.72,11160.92,5.94
9.7266,80.1371,Jaffna,2022,Yala,Loam,1104.46,27.22,87.11,1.52,At306,8859.29,11351.31,4571.53,28883.01,5563.27,10969.04,1850.58,71114.41,3752.4,18.95
9.6426,80.0663,Jaffna,2022,Maha,Sandy Loam,1170.34,30.7,80.41,3.98,BG358,6641.14,18226.18,4207.63,26218.76,7383.27,12245.28,1536.06,75515.89,13775.98,5.48
7.3108,81.642,Ampara,2022,Yala,Silt,2401.55,32.48,79.02,1.01,At306,9893.89,18066.78,2498.65,33416.84,7349.48,13744.89,3365.1,88133.64,1939.68,45.44
8.0592,80.9587,Polonnaruwa,2022,Yala,Sandy Loam,1563.83,28.76,79.19,4.03,BG352,9244.59,19464.02,5147.61,21308.14,6440.67,12688.84,2018.68,76994.29,7594.69,10.14
9.6569,80.1197,Jaffna,2022,Maha,Clay,2225.95,29.17,82.87,2.87,BG358,8121.13,8979.56,2241.41,19942.06,3797.72,18333.19,1876.86,64243.66,7293.16,8.81
7.3194,81.6857,Ampara,2022,Maha,Loam,1743.81,26.57,74.4,3.57,BG300,3532.92,18214.48,3980.59,24611.73,5962.04,17720.85,2391.24,76769.88,10869.26,7.06
7.9977,80.9224,Polonnaruwa,2022,Yala,Sandy Loam,1922.51,32.93,72.8,2.83,BG300,9141.61,16889.22,4788.06,29049.68,4797.46,10816.69,4237.44,80340.39,10492.39,7.66
7.3137,81.6198,Ampara,2022,Maha,Sandy Loam,2471.79,31.55,87.08,1.59,BG300,9724.39,10363.11,5805.72,34896.39,6558.61,19754.87,3278.16,89900.33,4390.61,20.48
9.752,80.1122,Jaffna,2022,Yala,Sandy Loam,1865.92,32.06,89.61,2.33,At306,8792.63,17174.33,4294.12,34120.94,4002.37,8420.43,4415.85,81098.97,8535.56,9.5
7.344,81.6817,Ampara,2022,Maha,Sandy Loam,1911.86,31.35,86.26,3.73,BG358,9688.67,8218.79,2783.11,15151.26,6237.37,18674.4,1973.93,63581.6,7208.55,8.82
8.3047,80.5025,Anuradhapura,2022,Yala,Clay,1723.06,27.37,82.22,1.76,BG352,4448.95,14198.87,2022.02,15153.28,4095.34,7477.38,1432.1,48505.66,6275.61,7.73
7.7269,81.6898,Batticaloa,2022,Maha,Clay,2449.98,32.75,87.06,1.83,At402,5695.68,18213.64,3267.69,18389.85,5784.01,19170.01,3784.12,74445.12,3685.23,20.2
7.5145,80.2711,Kurunegala,2022,Yala,Sandy Loam,1400.54,32.15,85.95,3.46,At306,8954.07,18407.53,4833.45,31740.27,6487.36,15841.83,3474.45,90244.39,7435.3,12.14
8.4103,80.4736,Anuradhapura,2022,Maha,Silt,2240.06,32.89,75.77,4.83,BG300,5726.37,12626.14,3361.55,25828.15,3770.73,14198.25,3166.82,69201.81,17552.36,3.94
8.4008,80.3951,Anuradhapura,2023,Yala,Clay,2237.57,29.49,71.54,0.76,At306,5339.67,17418.76,4830.72,30772.3,5586.35,12722.59,1589.81,77916.59,2093.68,37.22
7.779,81.6977,Batticaloa,2023,Maha,Loam,1891.2,28.67,89.4,4.29,At306,8868.3,13624.32,3659.28,20468.14,3281.88,18241.39,4251.6,73394.35,17128.26,4.28
7.9505,80.9232,Polonnaruwa,2023,Maha,Silt,1620.32,26.85,73.62,3.57,At306,4270.07,14301.96,4836.19,17137.54,5836.56,10335.32,4851.71,61536.44,12756.27,4.82
8.4452,80.5122,Anuradhapura,2023,Maha,Sandy Loam,1355.84,26.71,73.06,1.61,BG358,4124.77,10238.8,3140.38,18467.47,7483.83,8043.04,3098.05,54417.13,6377.59,8.53
7.4423,80.3064,Kurunegala,2023,Yala,Sandy Loam,2461.29,31.93,70.47,4.54,BG352,8482.39,17364.51,3831.98,22960.11,4514.58,7854.03,1912.94,66413.75,13006.96,5.11
7.6354,81.72,Batticaloa,2023,Maha,Clay,1133.93,30.81,79.88,2.24,BG358,7428.98,16446.29,2017.45,18339.06,6565.23,15663.01,4864.19,71846.29,8717.41,8.24
7.6248,81.7479,Batticaloa,2023,Yala,Clay,1616.64,28.43,88.0,0.6,BG358,7646.53,19560.73,4240.67,33736.45,3261.29,12444.31,2040.63,83392.25,2375.31,35.11
7.3293,81.6748,Ampara,2023,Maha,Loam,2019.43,26.53,75.49,4.13,BG352,6217.65,14558.93,3731.26,15878.0,3828.75,12792.04,1836.74,57943.33,15099.4,3.84
7.7852,81.7591,Batticaloa,2023,Maha,Clay,1318.51,27.27,73.67,1.87,BG300,6673.3,13183.34,3164.92,27237.06,3697.47,10797.88,2465.45,67131.56,6596.21,10.18
7.4497,81.7695,Ampara,2023,Maha,Silt,2232.46,29.21,77.16,2.72,At306,8797.74,12022.5,2695.05,29240.28,7129.89,8308.29,1959.5,69437.19,6978.08,9.95
7.4887,80.3076,Kurunegala,2023,Maha,Silt,2401.65,28.46,72.03,2.69,BG300,4797.44,11418.47,3229.16,31060.52,5695.81,11047.0,3441.34,71122.04,6455.39,11.02
9.638,80.0111,Jaffna,2023,Maha,Sandy Loam,1208.91,31.56,82.4,2.9,BG358,9257.25,17463.17,2606.7,21234.44,4242.45,16671.3,1134.13,72749.22,10084.49,7.21
7.6049,81.8261,Batticaloa,2023,Yala,Clay,1393.4,30.17,71.03,2.73,BG358,7177.9,12010.93,5083.65,17131.97,3375.69,16466.45,2981.97,64605.36,7525.57,8.58
9.6619,80.1021,Jaffna,2023,Yala,Sandy Loam,2040.92,29.8,75.04,2.06,BG352,4271.18,18901.41,4333.57,23017.03,5310.03,19314.68,1613.41,76933.77,6000.69,12.82
7.4319,81.6653,Ampara,2023,Maha,Sandy Loam,1533.08,31.49,81.08,0.52,BG352,8326.94,8423.74,4982.94,19049.61,7790.37,11783.23,2307.73,61962.34,1285.61,48.2
8.4461,80.4568,Anuradhapura,2023,Maha,Clay,2058.36,32.48,73.61,3.06,At306,9408.42,8407.35,4789.68,20946.98,7621.98,19623.76,4777.07,75523.67,11311.27,6.68
9.6766,80.214,Jaffna,2023,Maha,Loam,2488.24,31.96,74.17,4.69,At306,3814.56,17809.4,3522.49,32559.49,7340.28,17477.03,4160.12,86292.73,9276.93,9.3
8.4001,80.464,Anuradhapura,2023,Yala,Clay,2398.04,26.72,88.74,3.6,At306,3474.86,11611.56,4832.69,16347.01,5910.85,11496.48,3483.66,56248.59,13382.57,4.2
8.3328,80.5155,Anuradhapura,2023,Yala,Clay,2296.85,29.83,77.61,4.9,BG358,3775.04,13070.58,2168.1,29798.08,7590.38,10640.49,4433.37,71060.48,18638.1,3.81
7.7439,81.7937,Batticaloa,2023,Yala,Silt,1847.26,26.46,85.51,2.54,BG352,6670.73,13289.15,3603.05,26192.81,3776.2,9365.07,4447.14,68236.38,6658.05,10.25
7.2806,81.632,Ampara,2023,Maha,Silt,1523.81,31.08,87.94,4.49,At306,8459.13,15704.38,2336.56,18232.57,7492.77,14883.58,1036.79,67348.72,14636.07,4.6
7.4154,80.4022,Kurunegala,2023,Yala,Silt,1809.24,31.54,76.38,3.32,BG358,9201.84,15390.36,2931.84,15488.02,7350.49,7276.5,4498.81,62195.73,12834.95,4.85
9.7123,80.1675,Jaffna,2023,Yala,Silt,2338.45,27.3,71.58,1.58,BG300,8562.05,8416.04,4331.23,34908.75,7278.48,13778.79,1254.56,79192.65,4926.05,16.08
8.0507,81.0707,Polonnaruwa,2023,Maha,Silt,1369.6,31.73,85.99,3.63,BG352,4905.02,15082.77,3443.9,16831.64,7586.57,8778.64,4800.95,61321.5,8012.47,7.65
9.6051,80.078,Jaffna,2023,Yala,Sandy Loam,1260.84,28.77,85.16,3.63,BG300,4077.27,17790.0,2897.76,19476.35,5684.87,14708.22,3320.34,67137.78,13541.4,4.96
8.4144,80.511,Anuradhapura,2023,Yala,Clay,1451.32,27.99,70.74,3.24,BG352,6518.75,8617.75,3114.59,33165.32,4197.81,8883.63,2957.81,68426.96,7557.37,9.05
7.2997,81.638,Ampara,2024,Maha,Silt,2485.76,28.89,77.44,3.99,BG352,5385.62,19169.09,5433.65,23579.88,6754.36,16809.06,1412.5,79349.27,11617.11,6.83
7.403,80.4068,Kurunegala,2024,Yala,Silt,1561.41,28.59,86.26,4.76,At402,9902.01,17040.54,3505.04,16670.01,6885.73,14259.26,2696.89,71772.19,9732.46,7.37
8.3568,80.4119,Anuradhapura,2024,Maha,Loam,2155.24,31.65,72.4,1.7,At402,3122.87,11519.7,5092.57,25359.21,4740.48,11832.61,1005.41,62272.45,5477.76,11.37
7.4393,81.6444,Ampara,2024,Yala,Clay,1704.98,32.23,84.15,0.78,At306,4031.12,8094.1,4523.69,23953.47,3671.37,19453.14,3118.64,66329.32,2263.04,29.31
9.7753,80.0787,Jaffna,2024,Yala,Silt,2008.2,31.33,74.75,3.78,BG352,5574.48,15587.67,4534.12,25715.49,3451.45,17858.93,2283.12,74378.3,7143.09,10.41
9.6277,80.0625,Jaffna,2024,Yala,Clay,2121.17,29.32,71.16,4.81,At402,9599.07,17422.27,5965.31,25889.65,7813.84,7982.87,2462.72,76586.49,10730.31,7.14
9.6227,80.0159,Jaffna,2024,Yala,Clay,2323.62,31.63,80.1,4.85,At306,5924.33,19809.32,4671.68,27693.43,3829.77,18465.06,2709.96,82428.02,8864.52,9.3
8.0098,81.0855,Polonnaruwa,2024,Yala,Clay,1530.13,27.66,85.61,1.74,BG300,8758.3,13084.86,4670.2,16910.71,6119.3,12872.98,3346.43,65098.81,5952.75,10.94
8.0104,81.0087,Polonnaruwa,2024,Yala,Sandy Loam,1454.69,27.84,77.2,0.89,BG352,9558.7,14645.63,3222.1,22939.63,5236.01,14807.73,3062.72,74311.3,2575.05,28.86
7.9398,80.9769,Polonnaruwa,2024,Maha,Sandy Loam,2122.11,31.68,83.13,1.08,At306,5367.87,19137.0,2898.46,22443.34,5160.38,12712.26,3451.76,72057.22,2515.89,28.64
7.2875,81.6724,Ampara,2024,Yala,Clay,1825.34,26.3,82.66,4.78,BG352,7211.28,17830.27,5536.83,19561.6,4060.22,14942.75,2644.11,72466.78,18068.64,4.01
7.9886,80.9848,Polonnaruwa,2024,Yala,Loam,2126.77,26.5,71.6,2.1,BG352,9592.08,16022.87,4714.68,22238.4,5968.3,7131.71,3544.38,70038.99,6610.09,10.6
8.0414,81.0406,Polonnaruwa,2024,Maha,Sandy Loam,1995.71,29.32,86.88,4.13,BG358,7097.48,18419.26,2823.36,17238.39,4348.75,7742.13,3124.68,61667.26,7791.48,7.91
7.7616,81.7118,Batticaloa,2024,Maha,Loam,1692.34,26.07,74.93,3.77,BG352,9942.67,9190.14,3605.98,31001.42,4020.18,14216.1,3932.29,76140.75,8345.48,9.12
7.3728,80.2631,Kurunegala,2024,Maha,Clay,1273.18,31.53,83.17,2.74,BG352,6887.54,16630.42,2913.82,34926.68,7873.97,15454.23,1798.17,86845.29,5367.21,16.18
7.4393,81.6609,Ampara,2024,Maha,Clay,2094.26,31.36,73.18,3.25,BG352,3947.48,17016.5,4627.82,34132.29,3344.79,7741.71,2128.75,72462.75,7615.9,9.51
7.2813,81.6817,Ampara,2024,Yala,Clay,1110.25,27.19,80.4,2.02,BG352,8802.18,13170.65,2994.86,27342.9,6533.89,9171.54,1670.48,68759.84,6908.57,9.95
7.6693,81.8055,Batticaloa,2024,Maha,Loam,2199.78,28.98,70.45,1.71,At306,6791.44,15601.74,3031.55,17787.12,7174.65,19797.23,3102.76,72629.85,4102.42,17.7
7.5294,80.3987,Kurunegala,2024,Yala,Loam,1885.44,27.88,82.48,2.34,BG352,6864.33,13233.52,3177.86,33969.07,6818.03,8821.47,4473.87,77333.01,8817.15,8.77
8.2549,80.399,Anuradhapura,2024,Maha,Silt,1621.94,26.6,89.94,2.76,At306,7167.7,8804.92,4999.84,19198.11,7490.27,9666.82,1762.75,58163.51,7834.39,7.42
7.8449,81.6823,Batticaloa,2024,Yala,Clay,2199.12,30.4,71.64,4.43,BG300,9446.11,8732.94,3107.51,31124.03,6741.3,9398.77,1837.4,70129.0,12696.16,5.52
7.6463,81.6933,Batticaloa,2024,Yala,Loam,1720.76,26.73,74.84,4.94,BG300,3997.47,13986.66,4472.62,29049.3,5798.24,7127.02,2305.85,66772.58,9846.93,6.78
9.6271,80.1134,Jaffna,2025,Yala,Sandy Loam,2359.38,27.75,75.44,3.92,At306,6148.18,17320.53,2261.46,24751.42,3168.07,7814.49,4625.75,65368.39,11647.6,5.61
7.7797,81.8019,Batticaloa,2025,Maha,Clay,1922.83,28.14,82.48,2.87,BG352,5982.58,9568.52,5546.42,23995.69,3973.11,11780.87,2656.52,64158.79,9798.04,6.55
7.385,81.6943,Ampara,2025,Yala,Sandy Loam,1575.75,30.0,81.76,1.33,BG300,5535.65,12014.14,2104.79,15483.84,7158.49,10549.92,3072.32,55516.6,5146.43,10.79
7.4446,81.6757,Ampara,2025,Yala,Loam,1537.7,26.81,87.26,3.3,At402,5316.29,8762.7,3243.93,21503.67,6648.03,15288.25,4548.85,65256.15,6808.25,9.58
9.7753,80.0915,Jaffna,2025,Yala,Sandy Loam,2314.98,32.97,77.37,2.52,BG358,8054.5,18634.35,4372.18,22830.51,5063.11,16043.04,1012.87,76249.74,6506.85,11.72
8.2965,80.4704,Anuradhapura,2025,Maha,Silt,1299.51,29.6,81.85,0.71,BG352,7252.81,10046.29,2260.21,33977.71,7828.16,17509.17,2218.46,80288.15,2346.77,34.21
8.4074,80.391,Anuradhapura,2025,Maha,Sandy Loam,1387.93,27.15,76.6,3.91,BG352,6635.7,10458.58,5511.32,32591.64,7352.89,10104.35,2804.96,76429.42,13678.85,5.59
7.4259,80.4479,Kurunegala,2025,Maha,Loam,1626.12,27.55,72.4,2.02,BG300,9600.37,11878.44,4075.16,29060.38,4818.15,19633.17,4849.79,83419.02,5845.77,14.27
8.0201,80.9703,Polonnaruwa,2025,Maha,Sandy Loam,1172.4,26.66,88.19,3.51,At306,8805.01,18547.75,4287.09,25348.93,5152.14,11120.31,2738.38,76547.37,10966.05,6.98
8.3029,80.5279,Anuradhapura,2025,Maha,Loam,1594.81,30.35,87.25,4.77,BG358,4029.51,19119.05,3968.47,20164.89,5295.68,19740.42,2970.47,74945.99,15232.91,4.92
8.4195,80.42,Anuradhapura,2025,Yala,Clay,2338.78,29.1,82.14,3.34,BG358,7141.88,16431.61,2949.73,25247.28,3521.12,11998.65,2950.67,70545.39,12996.5,5.43
9.6452,80.1073,Jaffna,2025,Maha,Loam,1900.98,31.21,80.13,3.35,BG300,3496.53,11052.7,3447.41,24449.87,3228.24,8820.31,2107.26,57545.39,8472.03,6.79
9.7992,80.1323,Jaffna,2025,Maha,Clay,1007.59,27.13,80.97,3.61,At402,7563.73,10691.23,4848.72,19744.98,4627.0,16704.39,3598.53,68477.03,11720.76,5.84
7.3338,81.7167,Ampara,2025,Yala,Loam,2233.81,32.65,84.51,3.26,BG352,5927.7,19192.74,5464.26,15904.37,3131.83,11894.02,4242.21,66731.68,6946.79,9.61
8.2757,80.4451,Anuradhapura,2025,Maha,Loam,1698.4,29.8,75.73,3.16,At402,3213.5,8448.18,5290.4,22203.81,3635.3,13789.16,4079.97,60091.96,10018.33,6.0
9.6846,80.0529,Jaffna,2025,Maha,Loam,1128.02,26.36,80.63,2.93,At306,7462.01,16713.1,5903.41,25326.01,4614.78,17337.42,2083.33,79318.0,5779.73,13.72
7.7625,81.7376,Batticaloa,2025,Yala,Clay,1038.03,32.74,86.72,3.63,BG352,5862.67,10079.53,2625.75,20004.86,5746.13,16289.75,3640.79,63809.35,14159.55,4.51
8.2628,80.3542,Anuradhapura,2025,Maha,Sandy Loam,2106.85,29.88,82.23,2.39,BG300,4734.12,12271.67,5031.38,15287.87,3580.36,7598.03,1162.92,50377.27,8001.83,6.3
8.3166,80.3836,Anuradhapura,2025,Maha,Sandy Loam,1939.35,29.42,78.04,4.97,BG358,9162.2,15480.87,4277.51,27413.21,4006.56,12136.79,1157.84,73586.07,14883.43,4.94
9.7062,80.1064,Jaffna,2025,Yala,Loam,2381.27,30.32,85.93,2.67,At306,3821.16,9502.23,4742.26,23606.12,4002.62,13390.73,1256.84,60485.9,6386.07,9.47
7.82,81.7612,Batticaloa,2025,Maha,Clay,2495.69,28.98,79.03,1.24,BG352,8563.67,16324.19,2883.08,16647.62,6402.5,15508.65,2093.04,69324.48,2644.09,26.22
